objType,data_id,data_q,data_text_content,data_name,data_tagslist,time,archive,anonflg,super_anonflg,userid,photo,ask_type,photo_type,bit_settings,q_link,revision_flg,city_id,answer_count,pin_count,user_pinned,safefilter,channel_id,extra_photo_id,extra_content_image_url_small,extra_content_image_url_medium,extra_content_image_creator_name,extra_content_image_creator_username,extra_content_image_,extra_hebrew_time,extra_url,extra_url_title,extra_item_profile_nickname,extra_item_profile_anonflg,extra_item_profile_active,meta_active,meta_permissions_edit,meta_permissions_delete,meta_permissions_deleteWithoutMsg,meta_permissions_ban,meta_permissions_report,meta_permissions_showAdminMsgs,meta_permissions_,meta_permissions_itemOwner,meta_permissions_restore,meta_permissions_removeFromChannel,meta_moreUserDetails_userid,meta_moreUserDetails_ip
ask,7324631,אני בוכה פה,היום אני הלכתי לרופא משפחה בגלל שיש לי שתי בלוטות כאלה בצוואר אחת ליד השניה ואני גיליתי את זה לפני כמה חודשים אבל אתמול זה התנפח כזה והם זזות כאלה הרופא אמרה שזה כנראה בלוטות לימפה אבל אני מפחדת שזה סרטן אני לא רוצה למות אני רק בת 12 מה כבר עשיתי?!?,בכי|דיכאון|פחדים,2019/04/18 11:35:48,false,true,false,0,unsplash:owBcefxgrIE,0,,true,0,10,3,-1,false,10,null,https://images.unsplash.com/photo-1521075486433-bf4052bb37bc?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=a057ca3006553b43dda618b6cfd0e3ae,https://images.unsplash.com/photo-1521075486433-bf4052bb37bc?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=90b63901bc04f36753bcd708eb815bd0,Claudia,kaimantha,שעה,ask/7324631/%D7%90%D7%A0%D7%99-%D7%91%D7%95%D7%9B%D7%94-%D7%A4%D7%94,אני-בוכה-פה,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,252603,5.29.140.170
ask,7324603,אמא שלי משקרת לגבר בן 25 שהיא בגילו כשבעצם היא בת 40 מה לעשות?!(בת 17),אמא שלי ניצלה את זה שהיא נראית צעירה ושיקרה לגבר בן 25 שהיא בגיל שלו(ההורים שלי גרושים) לספר לגבר שאמא שלי בת 40 או לא?,אמא|שקרים|דיכאון|הורים,2019/04/18 11:27:42,false,true,false,0,unsplash:DPmevL6jcHo,0,,false,0,9,3,-1,false,10,null,https://images.unsplash.com/photo-1542386227-e92d1906acb4?ixlib=rb-1.2.1&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ,https://images.unsplash.com/photo-1542386227-e92d1906acb4?ixlib=rb-1.2.1&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ,Kelly Sikkema,kellysikkema,שעה,ask/7324603/%D7%90%D7%9E%D7%90-%D7%A9%D7%9C%D7%99-%D7%9E%D7%A9%D7%A7%D7%A8%D7%AA-%D7%9C%D7%92%D7%91%D7%A8-%D7%91%D7%9F-25-%D7%A9%D7%94%D7%99%D7%90,אמא-שלי-משקרת-לגבר-בן-25-שהיא,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,257291,37.142.171.163
ask,7324562,מה זה אומר 'לא יצטרך לשום אדם'?,,תכונות|מה זה|דיכאון,2019/04/18 11:09:49,false,true,false,0,unsplash:ots0EOYuGtU,0,,false,0,2,0,-1,false,10,null,https://images.unsplash.com/photo-1532264523420-881a47db012d?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=22444b9ce6a3ad7ffa1caf72d016a613,https://images.unsplash.com/photo-1532264523420-881a47db012d?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=612899c6f5f74f2e4e3d85fdc26bb1ea,The Roaming Platypus,the_roaming_platypus,2 שעות,ask/7324562/%D7%9E%D7%94-%D7%96%D7%94-%D7%90%D7%95%D7%9E%D7%A8-%D7%9C%D7%90-%D7%99%D7%A6%D7%98%D7%A8%D7%9A-%D7%9C%D7%A9%D7%95%D7%9D-%D7%90%D7%93%D7%9D,מה-זה-אומר-לא-יצטרך-לשום-אדם,אנונימי,true,true,true,true,true,false,true,true,true,false,true,true,192557,37.26.147.140
ask,7324472,מה זה דיכאון?,איך אפשר לדעת אם אני בדיכאון?,דיכאון|תסמינים|סימפטומים,2019/04/18 10:38:42,false,true,false,0,unsplash:wESKMSgZJDo,0,,false,0,3,0,-1,false,10,null,https://images.unsplash.com/reserve/wVlfnlTbRtK8eGvbnBZI_VolkanOlmez_005.jpg?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=015e0872be2c09854590a1397496f9fa,https://images.unsplash.com/reserve/wVlfnlTbRtK8eGvbnBZI_VolkanOlmez_005.jpg?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&s=c7cbeec3c82f8bfa55ddf04ec014aeb5,Volkan Olmez,volkanolmez,2 שעות,ask/7324472/%D7%9E%D7%94-%D7%96%D7%94-%D7%93%D7%99%D7%9B%D7%90%D7%95%D7%9F,מה-זה-דיכאון,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,179146,37.142.66.66
ask,7324461,"אחרי חצי שנה שלא הקאתי, הקאתי ואני ממש מאוכזבת מעצמי... מה לעשות?",,בולימיה|אנורקסיה|הפרעות אכילה|ירידה במשקל|דימוי עצמי,2019/04/18 10:33:43,false,true,false,0,7188776216,0,,false,0,13,6,-1,false,10,7188776216,null,null,null,null,2 שעות,ask/7324461/%D7%90%D7%97%D7%A8%D7%99-%D7%97%D7%A6%D7%99-%D7%A9%D7%A0%D7%94-%D7%A9%D7%9C%D7%90-%D7%94%D7%A7%D7%90%D7%AA%D7%99-%D7%94%D7%A7%D7%90%D7%AA%D7%99,אחרי-חצי-שנה-שלא-הקאתי-הקאתי,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,249420,109.66.37.142
ask,7324447,משהו שאני יכולה לפרוק לו בפרטי (על הטרדה ),,תמיכה|דיכאון|פשע|הטרדה מינית|התייעצות,2019/04/18 10:29:20,false,true,false,0,unsplash:9mEyjPkeKx4,0,,false,0,8,1,-1,true,10,null,https://images.unsplash.com/photo-1456553583670-f4242f36d0fc?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=afe75cbbcde3426663e310d9be05869d,https://images.unsplash.com/photo-1456553583670-f4242f36d0fc?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=a6598e52f2186e1d27b4a526d087aa2e,Shamim Nakhai,shamimnakhai,2 שעות,ask/7324447/%D7%9E%D7%A9%D7%94%D7%95-%D7%A9%D7%90%D7%A0%D7%99-%D7%99%D7%9B%D7%95%D7%9C%D7%94-%D7%9C%D7%A4%D7%A8%D7%95%D7%A7-%D7%9C%D7%95-%D7%91%D7%A4%D7%A8%D7%98%D7%99,משהו-שאני-יכולה-לפרוק-לו-בפרטי,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,257274,79.182.84.48
ask,7324410,איך לא ראיתי כלום? למה הייתי כזאת עיוורת? אני מרגישה מטומטמת,אני מרגישה סתומה היה לי 'ידיד' שפגע בי פעם אחרי פעם ולא ראיתי כלום ואז הוא פשוט ניתק קשר. רק עכשיו אני קולטת שהוא רצה רק לפגוע בי הוא אפילו הודה בזה ולא ביקש סליחה. איך לא ראיתי כלום? למה הייתי כזאת עיוורת? אני מרגישה מטומטמת,מטומטמת|בכי|יאוש|לפגוע,2019/04/18 10:13:42,false,true,false,0,2950021686,0,,true,0,6,1,-1,false,10,2950021686,null,null,null,null,3 שעות,ask/7324410/%D7%90%D7%99%D7%9A-%D7%9C%D7%90-%D7%A8%D7%90%D7%99%D7%AA%D7%99-%D7%9B%D7%9C%D7%95%D7%9D-%D7%9C%D7%9E%D7%94-%D7%94%D7%99%D7%99%D7%AA%D7%99,איך-לא-ראיתי-כלום-למה-הייתי,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,40728,141.226.93.29
ask,7324396,"איזה סיבות יש לי להשאר בחיים,באמת אני שואל","בן 19 נזרקתי מהצבא ומכל מסגרת בחיים בערך בגלל בעיות נפשיות וחברתיות, יש לי בעיות של חרדה דיכאון וOCD מאוד קיצוניות, אין לי חברים בכלל, אין לי משפחה תומכת  ואני לבד בחיים האלו. עכשיו תנו לי סיבה לחיות.",התאבדות|מוות|דיכאון|סיבות|יאוש,2019/04/18 10:08:50,false,true,false,0,1442683297,0,,false,0,9,1,-1,false,10,1442683297,null,null,null,null,3 שעות,ask/7324396/%D7%90%D7%99%D7%96%D7%94-%D7%A1%D7%99%D7%91%D7%95%D7%AA-%D7%99%D7%A9-%D7%9C%D7%99-%D7%9C%D7%94%D7%A9%D7%90%D7%A8,איזה-סיבות-יש-לי-להשאר,בודד,true,true,true,true,true,false,true,true,true,false,true,true,212585,188.64.206.12
ask,7324362,יהיה בסוף משהו בין פיבי וג'ואי?? נמאס לי כבר אני חייבת לדעת!!,,סדרות נעורים|אמונות תפלות|העולם|יאוש|מיסטיקה,2019/04/18 09:44:30,false,true,false,0,unsplash:tXiMrX3Gc-g,0,,false,0,12,2,-1,false,10,null,https://images.unsplash.com/photo-1529333166437-7750a6dd5a70?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=07f0619c2e1849634079416176deb30c,https://images.unsplash.com/photo-1529333166437-7750a6dd5a70?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=d5ec570d4960dd4d46883ed6b71df9cf,Simon Maage,simonmaage,3 שעות,ask/7324362/%D7%99%D7%94%D7%99%D7%94-%D7%91%D7%A1%D7%95%D7%A3-%D7%9E%D7%A9%D7%94%D7%95-%D7%91%D7%99%D7%9F-%D7%A4%D7%99%D7%91%D7%99,יהיה-בסוף-משהו-בין-פיבי,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,219953,188.64.206.242
ask,7324340,מוות זה בריא?,,מוות|חיים|העולם,2019/04/18 09:31:49,false,true,false,0,unsplash:nnKq4ZlTU4k,0,,false,0,5,0,-1,false,10,null,https://images.unsplash.com/photo-1455158967412-bad272ceee73?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=51a877f6de03e254454b59b31aba0007,https://images.unsplash.com/photo-1455158967412-bad272ceee73?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ&s=ddaf57da6abc5d3e822036a0a7d3e5ba,Ravi Pinisetti,ravipinisetti,3 שעות,ask/7324340/%D7%9E%D7%95%D7%95%D7%AA-%D7%96%D7%94-%D7%91%D7%A8%D7%99%D7%90,מוות-זה-בריא,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,243244,89.138.132.60
ask,7324325,הגיוני שיש לי משהו שאני סופר חסרת בטחון לגביו שזה כבר משפיע על המצב רוח שלי באותו יום?,,מצב רוח|מצבי רוח|דיכאון|עצב|בטחון עצמי,2019/04/18 09:26:25,false,true,false,0,3941450649,0,,true,0,2,0,-1,false,10,3941450649,null,null,null,null,3 שעות,ask/7324325/%D7%94%D7%92%D7%99%D7%95%D7%A0%D7%99-%D7%A9%D7%99%D7%A9-%D7%9C%D7%99-%D7%9E%D7%A9%D7%94%D7%95-%D7%A9%D7%90%D7%A0%D7%99-%D7%A1%D7%95%D7%A4%D7%A8,הגיוני-שיש-לי-משהו-שאני-סופר,אנונימית,true,true,true,true,true,false,true,true,true,false,true,true,188567,77.139.73.188
ask,7324305,צריכה עידוד,"היום זאת השמירה הראשונה שלי, אני סוגרת שבת, סוגרת חג. אני בעייתית עם אוכל, ועוד עכשיו פסח והאפשרויות מצטמצמות. בגלל שחבר שלי לוחם, הוא יוצא פעם בשבועיים, והשבת הזאת הוא בבית ובמקום להיות איתו בבית, אני בבסיס ב-72 שעות הקרובות. כאילו לקחו את כל הדברים הכי גרועים שיכולים לקרות לי, וריכזו הכל למקום אחד. PLEASE SEND HELP ):",צה'ל|עידוד|דיכאון|תמיכה|מצב רוח,2019/04/18 09:12:03,false,false,false,190156,unsplash:iuC9fvq63J8,0,,false,0,4,1,-1,false,10,null,https://images.unsplash.com/photo-1495226476277-80789737b747?ixlib=rb-1.2.1&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=400&fit=max&ixid=eyJhcHBfaWQiOjE4OTkzfQ,https://images.unsplash.com/photo-1495226476277-80789737b747?ixlib=rb-1.2.1&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=680&fit=crop&ixid=eyJhcHBfaWQiOjE4OTkzfQ,Alec Douglas,alecthenomad,4 שעות,ask/7324305/%D7%A6%D7%A8%D7%99%D7%9B%D7%94-%D7%A2%D7%99%D7%93%D7%95%D7%93,צריכה-עידוד,corys.x,false,true,true,true,true,false,true,true,true,false,true,true,190156,213.57.70.139
